^N225
Date,Time,Open,High,Low,Close
2026-06-11,09:10,62386.421875,62723.671875,62335.75,62662.19921875
2026-06-11,09:15,62633.6015625,63100.98046875,62625.73046875,62924.01953125
2026-06-11,09:20,62929.94921875,63032.26171875,62862.78125,62910.6015625
2026-06-11,09:25,62891.37109375,62973.94921875,62740.03125,62935.828125
2026-06-11,09:30,62934.4296875,62961.3515625,62754.4609375,62857.71875
2026-06-11,09:35,62835.828125,62892.578125,62754.5390625,62814.37890625
2026-06-11,09:40,62818.03125,63124.01953125,62771.859375,63047.01953125
2026-06-11,09:45,63021.96875,63578.21875,63021.96875,63557.3515625
2026-06-11,09:50,63565.8984375,63629.5390625,63414.33984375,63506.73828125
2026-06-11,09:55,63518.1484375,63660.9296875,63453.828125,63456.8515625
2026-06-11,10:00,63440.37109375,63801.3984375,63440.37109375,63706.05859375
2026-06-11,10:05,63711.87890625,63860.37890625,63673.0390625,63854.05078125
2026-06-11,10:10,63858.6484375,64120.640625,63858.6484375,64098.8515625
2026-06-11,10:15,64113.51171875,64158.3515625,63916.21875,64158.3515625
2026-06-11,10:20,64159.609375,64172.66015625,63960.26171875,64154.5703125
2026-06-11,10:25,64156.30859375,64198.8203125,64059.55859375,64190.1796875
2026-06-11,10:30,64187.19921875,64187.19921875,64006.44140625,64029.66015625
2026-06-11,10:35,64030.16015625,64030.16015625,63856.328125,63961.51953125
2026-06-11,10:40,63972.80078125,64116.26171875,63925.7890625,64001.03125
2026-06-11,10:45,63992.8984375,63992.8984375,63896.9296875,63951.46875
2026-06-11,10:50,63948.19140625,63958.58984375,63724.26171875,63754.41015625
2026-06-11,10:55,63750.78125,63750.78125,63527.01171875,63619.76953125
2026-06-11,11:00,63616.73046875,63911.421875,63563.55859375,63911.421875
2026-06-11,11:05,63913.44140625,63913.44140625,63722.48046875,63766.5390625
2026-06-11,11:10,63797.8203125,63807.12109375,63646.73828125,63652.08984375
2026-06-11,11:15,63655.46875,63683.12109375,63563.859375,63575.78125
2026-06-11,11:20,63572.6015625,63599.62109375,63317.05859375,63344.80078125
2026-06-11,11:25,63335.66015625,63335.66015625,63187.44921875,63274.73828125
2026-06-11,11:30,63262.1015625,63262.1015625,63239.51953125,63239.51953125
2026-06-11,12:30,63653.33984375,63945.53125,63621.44140625,63936.51171875
2026-06-11,12:35,63933.51953125,63960.078125,63724.640625,63871.21875
2026-06-11,12:40,63872.51953125,64004.83984375,63865.69140625,64004.83984375
2026-06-11,12:45,63997.16015625,64063.8984375,63949.9609375,63993.12109375
2026-06-11,12:50,64009.26171875,64118.73828125,64004.03125,64085.05859375
2026-06-11,12:55,64084.48828125,64228.30859375,64084.48828125,64228.30859375
2026-06-11,13:00,64241.62109375,64265.26171875,64063.30078125,64066.78125
2026-06-11,13:05,64057.140625,64149.0390625,64004.69921875,64119.3984375
2026-06-11,13:10,64136.94921875,64142.359375,64066.26171875,64121.48828125
2026-06-11,13:15,64119.30078125,64145.12890625,63959.62109375,64049.8515625
2026-06-11,13:20,64060.359375,64198.76171875,64027.05859375,64186.109375
2026-06-11,13:25,64179.01953125,64249.78125,64132.37109375,64157.28125
2026-06-11,13:30,64164.55859375,64226.5,64099.0390625,64123.87890625
2026-06-11,13:35,64117.8203125,64225.2890625,64091.1796875,64203.078125
2026-06-11,13:40,64211.21875,64345.01171875,64197.12890625,64335.46875
2026-06-11,13:45,64331.66015625,64395.5,64324.23828125,64324.23828125
2026-06-11,13:50,64317.23046875,64318.69140625,64224.26171875,64318.69140625
2026-06-11,13:55,64320.78125,64345.25,64265.6015625,64305.1484375
2026-06-11,14:00,64307.12109375,64316.83984375,64196.23828125,64251.51171875
2026-06-11,14:05,64253.19140625,64279.51171875,64158.8203125,64222.19921875
2026-06-11,14:10,64222.3203125,64224.48046875,64149.7109375,64153.890625
2026-06-11,14:15,64154.98828125,64228.62890625,64136.55859375,64228.62890625
2026-06-11,14:20,64232.4296875,64279.55859375,64230.69921875,64279.55859375
2026-06-11,14:25,64268.44921875,64268.44921875,64135.44921875,64164.26953125
2026-06-11,14:30,64169.609375,64259.48828125,64113.48828125,64259.48828125
2026-06-11,14:35,64261.26171875,64276.73828125,64176.73828125,64191.671875
2026-06-11,14:40,64195.80859375,64268.53125,64195.80859375,64230.8203125
2026-06-11,14:45,64224.921875,64249.37109375,64194.91015625,64211.94921875
2026-06-11,14:50,64212.8984375,64217.30859375,64108.421875,64115.94921875
2026-06-11,14:55,64115.609375,64163.75,64064.96875,64159.30859375
2026-06-11,15:00,64159.80859375,64159.80859375,64076.23046875,64096.53125
2026-06-11,15:05,64079.9609375,64107.0390625,64009.91015625,64061.0390625
2026-06-11,15:10,64053.5,64136.51953125,64034.55078125,64123.390625
2026-06-11,15:15,64125.171875,64204.4296875,64111.98828125,64180.28125
2026-06-11,15:20,64188.2890625,64261.6796875,64188.2890625,64232.359375
2026-06-11,15:25,64240.1484375,64240.1484375,64240.1484375,64240.1484375
2026-06-11,15:30,64217.26953125,64217.26953125,64217.26953125,64217.26953125
2026-06-12,09:00,65176.23046875,65776.8203125,64998.109375,65776.8203125
2026-06-12,09:05,65769.703125,66411.078125,65733.4765625,66350.59375
2026-06-12,09:10,66341.109375,66540.5,66298.3125,66475.4296875
2026-06-12,09:15,66501.0234375,66813.65625,66394.3125,66798.1484375
2026-06-12,09:20,66799.59375,66852.25,66716.3984375,66822.046875
2026-06-12,09:25,66845.1796875,66903.5234375,66727.84375,66735.3671875
2026-06-12,09:30,66750.6875,67014.1875,66728.0390625,67014.1875
2026-06-12,09:35,67028.078125,67065.9375,66890.171875,66890.171875
2026-06-12,09:40,66890.1015625,66906.8125,66668.0078125,66668.0078125
2026-06-12,09:45,66652.421875,66871.84375,66652.421875,66794.1171875
2026-06-12,09:50,66778.4765625,66816.359375,66738.1484375,66746.84375
2026-06-12,09:55,66751.203125,66809.90625,66640.109375,66770.296875
2026-06-12,10:00,66769.921875,66769.921875,66523.5234375,66554.6328125
2026-06-12,10:05,66523.9609375,66558.1015625,66420.7265625,66530.359375
2026-06-12,10:10,66526.6484375,66548.2890625,66379.546875,66479.65625
2026-06-12,10:15,66465.140625,66475.328125,66249.3203125,66262.1171875
2026-06-12,10:20,66251.90625,66311.828125,66144.9765625,66144.9765625
2026-06-12,10:25,66136.953125,66139.6875,65877.1796875,65884.9765625
2026-06-12,10:30,65892.4921875,65989.3828125,65827.6328125,65981.578125
2026-06-12,10:35,65996.1015625,66024.84375,65878.8515625,65940.3125
2026-06-12,10:40,65960.671875,66259.1796875,65917.1796875,66159.8828125
2026-06-12,10:45,66168.2421875,66416.578125,66168.2421875,66411.1171875
2026-06-12,10:50,66416.8203125,66514.34375,66392.3984375,66457.7578125
2026-06-12,10:55,66461.2890625,66663.953125,66461.2890625,66645.546875
2026-06-12,11:00,66650.75,66753.2890625,66649.359375,66735.5
2026-06-12,11:05,66731.7734375,66731.7734375,66567.3125,66711.84375
2026-06-12,11:10,66708.90625,66730.1796875,66567.21875,66595.2421875
2026-06-12,11:15,66593.7890625,66658.59375,66512.2421875,66587.609375
2026-06-12,11:20,66573.1015625,66604.6875,66459.859375,66475.84375
2026-06-12,11:25,66477.640625,66508.4375,66411.890625,66438.4765625
2026-06-12,11:30,66448.5078125,66448.5078125,66442.953125,66442.953125
2026-06-12,12:30,66327.203125,66349.09375,66212.7265625,66276.921875
2026-06-12,12:35,66270.9765625,66382.9921875,66257.3515625,66287.296875
2026-06-12,12:40,66282.03125,66404.5703125,66267.4765625,66364.8828125
2026-06-12,12:45,66379.3515625,66388.6875,66176.09375,66326.4921875
2026-06-12,12:50,66333.2734375,66463.7265625,66333.2734375,66434.640625
2026-06-12,12:55,66423.71875,66521.5,66403.84375,66477.7421875
2026-06-12,13:00,66507.96875,66507.96875,66339.046875,66345.171875
2026-06-12,13:05,66344.84375,66390.6796875,66324.171875,66390.2890625
2026-06-12,13:10,66369.65625,66468.0703125,66336.0078125,66460.6875
2026-06-12,13:15,66456.34375,66471.421875,66374.4375,66397.5234375
2026-06-12,13:20,66394.84375,66460.609375,66346.859375,66449.2890625
2026-06-12,13:25,66451.90625,66555.7265625,66451.90625,66554.078125
2026-06-12,13:30,66552.3203125,66628.546875,66529.0703125,66539.546875
2026-06-12,13:35,66548.09375,66548.09375,66492.7109375,66520.53125
2026-06-12,13:40,66508.890625,66552.890625,66467.78125,66492.59375
2026-06-12,13:45,66480.7421875,66560.96875,66480.7421875,66511.796875
2026-06-12,13:50,66517.8515625,66586.8984375,66517.8515625,66582.53125
2026-06-12,13:55,66575.453125,66639.0078125,66548.9296875,66577.296875
2026-06-12,14:00,66577.59375,66658.921875,66567.21875,66588.1875
2026-06-12,14:05,66585.2421875,66585.2421875,66500.9375,66523.84375
2026-06-12,14:10,66525.34375,66599.0703125,66445.109375,66598.3984375
2026-06-12,14:15,66603.3125,66648.0390625,66537.890625,66542.140625
2026-06-12,14:20,66540.078125,66561.7421875,66455.8125,66455.8125
2026-06-12,14:25,66431.28125,66483.9296875,66405.03125,66433.6796875
2026-06-12,14:30,66434.6484375,66434.6484375,66244.6328125,66289.3125
2026-06-12,14:35,66283.9375,66334.359375,66062.7734375,66097.03125
2026-06-12,14:40,66093.0234375,66250.1328125,66092.1796875,66167.4609375
2026-06-12,14:45,66167.8984375,66167.8984375,66089.5625,66101.9921875
2026-06-12,14:50,66101.671875,66188.046875,66008.5078125,66154.1328125
2026-06-12,14:55,66148.9609375,66169.0078125,65960.7265625,65981.859375
2026-06-12,15:00,65983.8671875,66136.9921875,65983.8671875,66086.390625
2026-06-12,15:05,66087.828125,66160.8203125,66032.0703125,66079.9921875
2026-06-12,15:10,66073.96875,66169.8671875,66050.8984375,66140.5390625
2026-06-12,15:15,66139.8515625,66139.8515625,66056.609375,66057.140625
2026-06-12,15:20,66057.9375,66089.03125,66031.9921875,66033.953125
2026-06-12,15:25,66042.0625,66042.0625,66042.0625,66042.0625
2026-06-12,15:30,66020.0390625,66020.0390625,66020.0390625,66020.0390625
2026-06-15,09:00,66783.21875,67459.9296875,66783.21875,67407.9609375
2026-06-15,09:05,67394.2265625,68366.2421875,67394.2265625,68337.21875
2026-06-15,09:10,68338.0,68748.65625,68338.0,68730.5390625
2026-06-15,09:15,68731.6796875,68894.6328125,68721.828125,68862.3828125
2026-06-15,09:20,68891.7421875,68927.1015625,68802.2421875,68885.78125
2026-06-15,09:25,68862.78125,69037.2109375,68862.78125,68998.5625
2026-06-15,09:30,69004.4375,69144.65625,68990.0390625,69109.203125
2026-06-15,09:35,69102.1015625,69161.046875,69073.890625,69147.8671875
2026-06-15,09:40,69152.4921875,69216.046875,69139.1796875,69204.0703125
2026-06-15,09:45,69214.34375,69336.1328125,69206.46875,69325.453125
2026-06-15,09:50,69331.4609375,69382.40625,69278.71875,69367.2421875
2026-06-15,09:55,69362.46875,69413.8671875,69334.71875,69390.859375
2026-06-15,10:00,69387.9296875,69418.3984375,69330.5390625,69370.796875
2026-06-15,10:05,69384.921875,69449.4921875,69305.59375,69397.5078125
2026-06-15,10:10,69416.5390625,69536.390625,69414.1484375,69536.390625
2026-06-15,10:15,69531.609375,69558.1171875,69397.171875,69397.171875
2026-06-15,10:20,69382.890625,69385.296875,69286.8125,69301.640625
2026-06-15,10:25,69292.0703125,69417.1328125,69209.8125,69366.7578125
2026-06-15,10:30,69362.0390625,69398.09375,69229.8984375,69229.8984375
2026-06-15,10:35,69229.1484375,69428.6484375,69211.2890625,69404.75
2026-06-15,10:40,69410.9296875,69544.9765625,69388.8125,69501.2421875
2026-06-15,10:45,69509.65625,69556.7109375,69458.671875,69549.1484375
2026-06-15,10:50,69542.921875,69667.21875,69535.96875,69641.5390625
2026-06-15,10:55,69646.3203125,69682.2265625,69588.15625,69588.15625
2026-06-15,11:00,69593.5078125,69633.390625,69533.5703125,69544.28125
2026-06-15,11:05,69547.5234375,69599.2578125,69506.0703125,69543.8671875
2026-06-15,11:10,69551.0390625,69615.7734375,69515.6875,69526.0
2026-06-15,11:15,69536.96875,69657.15625,69536.96875,69620.390625
2026-06-15,11:20,69626.9765625,69650.546875,69585.390625,69635.0234375
2026-06-15,11:25,69640.046875,69655.7890625,69585.46875,69589.7421875
2026-06-15,11:30,69588.109375,69593.640625,69588.109375,69593.640625
2026-06-15,12:30,69542.203125,69584.25,69518.578125,69576.1875
2026-06-15,12:35,69565.1484375,69595.4921875,69446.21875,69446.21875
2026-06-15,12:40,69443.71875,69473.9375,69352.5,69467.3203125
2026-06-15,12:45,69456.4296875,69456.4296875,69321.8671875,69325.4609375
2026-06-15,12:50,69318.421875,69370.7890625,69281.2265625,69370.7890625
2026-06-15,12:55,69348.1015625,69348.1015625,69257.6796875,69272.453125
2026-06-15,13:00,69265.3828125,69334.6796875,69182.09375,69214.3828125
2026-06-15,13:05,69214.9921875,69257.03125,69180.921875,69236.4765625
2026-06-15,13:10,69228.8828125,69277.3828125,69212.0625,69277.3828125
2026-06-15,13:15,69280.7578125,69361.6015625,69248.9765625,69360.8515625
2026-06-15,13:20,69361.40625,69361.40625,69303.703125,69317.5703125
2026-06-15,13:25,69306.7578125,69353.4765625,69306.7578125,69342.03125
2026-06-15,13:30,69334.9765625,69334.9765625,69248.03125,69305.1328125
2026-06-15,13:35,69302.296875,69307.0390625,69222.9765625,69227.78125
2026-06-15,13:40,69224.3828125,69300.75,69183.2890625,69288.21875
2026-06-15,13:45,69292.4375,69319.8203125,69237.9296875,69237.9296875
2026-06-15,13:50,69230.8203125,69230.8203125,69162.5234375,69177.3828125
2026-06-15,13:55,69184.6875,69256.359375,69169.3984375,69230.3515625
2026-06-15,14:00,69232.3984375,69279.578125,69217.0390625,69261.859375
2026-06-15,14:05,69264.96875,69308.0,69243.296875,69306.8515625
2026-06-15,14:10,69307.546875,69318.640625,69262.6796875,69271.03125
2026-06-15,14:15,69273.109375,69324.8515625,69265.4375,69282.3125
2026-06-15,14:20,69282.9765625,69336.4375,69279.671875,69294.953125
2026-06-15,14:25,69290.0390625,69318.2421875,69241.0390625,69290.6015625
2026-06-15,14:30,69290.8984375,69318.15625,69169.6796875,69171.03125
2026-06-15,14:35,69179.4765625,69204.1484375,69069.7265625,69147.0390625
2026-06-15,14:40,69137.6875,69183.1875,69107.703125,69142.34375
2026-06-15,14:45,69144.7421875,69182.1171875,69134.546875,69134.65625
2026-06-15,14:50,69131.5703125,69231.59375,69111.75,69231.59375
2026-06-15,14:55,69231.6015625,69300.7421875,69229.4765625,69300.7421875
2026-06-15,15:00,69310.046875,69369.359375,69302.1171875,69350.1171875
2026-06-15,15:05,69351.1875,69376.421875,69300.8671875,69318.2109375
2026-06-15,15:10,69310.65625,69336.0703125,69275.8984375,69316.09375
2026-06-15,15:15,69314.6171875,69314.6171875,69259.8515625,69283.359375
2026-06-15,15:20,69279.8203125,69352.6015625,69272.859375,69348.421875
2026-06-15,15:25,69351.609375,69351.6171875,69351.609375,69351.6171875
2026-06-15,15:30,69317.5,69317.5,69317.5,69317.5
2026-06-16,09:00,69288.90625,69440.3671875,69137.7109375,69163.4375
2026-06-16,09:05,69178.9765625,69288.6875,69095.671875,69256.7578125
2026-06-16,09:10,69235.1171875,69486.09375,69235.1171875,69446.71875
2026-06-16,09:15,69462.6328125,69572.109375,69371.3828125,69571.6171875
2026-06-16,09:20,69590.578125,69620.640625,69418.3515625,69560.21875
2026-06-16,09:25,69558.75,69581.359375,69372.34375,69411.1484375
2026-06-16,09:30,69420.1328125,69538.953125,69295.21875,69398.5703125
2026-06-16,09:35,69397.34375,69397.34375,69268.359375,69368.59375
2026-06-16,09:40,69367.171875,69512.390625,69309.34375,69314.5078125
2026-06-16,09:45,69321.03125,69420.3671875,69257.4609375,69286.890625
2026-06-16,09:50,69292.0703125,69361.5234375,69164.671875,69238.859375
2026-06-16,09:55,69251.7109375,69336.9375,69208.5078125,69228.2109375
2026-06-16,10:00,69214.359375,69306.40625,69183.1171875,69306.40625
2026-06-16,10:05,69329.0390625,69329.0390625,69193.5,69229.328125
2026-06-16,10:10,69218.3828125,69314.5703125,69175.2109375,69256.40625
2026-06-16,10:15,69256.0625,69349.8984375,69172.8828125,69176.59375
2026-06-16,10:20,69188.15625,69285.2890625,69150.2890625,69150.2890625
2026-06-16,10:25,69135.5,69261.34375,69131.2734375,69171.7109375
2026-06-16,10:30,69173.3671875,69278.390625,69156.296875,69215.2109375
2026-06-16,10:35,69221.90625,69306.53125,69163.171875,69283.8984375
2026-06-16,10:40,69282.71875,69282.71875,69177.328125,69204.5078125
2026-06-16,10:45,69205.1875,69252.6328125,69163.5234375,69203.9921875
2026-06-16,10:50,69224.6875,69266.6328125,69138.7578125,69162.75
2026-06-16,10:55,69168.9375,69203.2578125,69133.8203125,69203.2578125
2026-06-16,11:00,69203.2890625,69221.0234375,69123.5625,69151.046875
2026-06-16,11:05,69150.2421875,69264.2109375,69144.84375,69231.453125
2026-06-16,11:10,69230.609375,69245.9375,69119.296875,69170.1484375
2026-06-16,11:15,69163.53125,69292.1484375,69158.4296875,69221.7734375
2026-06-16,11:20,69206.5703125,69230.6875,69145.4296875,69201.671875
2026-06-16,11:25,69202.0234375,69260.8515625,69167.453125,69239.0390625
2026-06-16,11:30,69226.859375,69234.421875,69226.859375,69234.421875
2026-06-16,12:30,69497.6796875,69699.296875,69495.90625,69690.6796875
2026-06-16,12:35,69684.7734375,69881.3984375,69682.453125,69881.34375
2026-06-16,12:40,69902.9609375,70014.3125,69856.3515625,70010.828125
2026-06-16,12:45,70003.03125,70020.6796875,69842.0078125,69845.328125
2026-06-16,12:50,69830.359375,69850.9921875,69599.9609375,69692.90625
2026-06-16,12:55,69673.9609375,69773.2578125,69569.78125,69695.890625
2026-06-16,13:00,69691.8125,69801.2890625,69684.65625,69729.796875
2026-06-16,13:05,69746.296875,69789.4765625,69714.7890625,69754.703125
2026-06-16,13:10,69748.9296875,69819.7734375,69718.5703125,69731.46875
2026-06-16,13:15,69712.828125,69760.4375,69593.046875,69616.1015625
2026-06-16,13:20,69614.4609375,69752.7734375,69602.7578125,69705.7421875
2026-06-16,13:25,69711.7421875,69736.40625,69648.2421875,69713.046875
2026-06-16,13:30,69708.140625,69766.71875,69700.0703125,69734.5078125
2026-06-16,13:35,69733.2421875,69733.2421875,69666.390625,69716.546875
2026-06-16,13:40,69722.4921875,69790.25,69722.4921875,69769.5390625
2026-06-16,13:45,69760.078125,69760.078125,69604.03125,69604.03125
2026-06-16,13:50,69599.8125,69641.4765625,69511.5078125,69511.5078125
2026-06-16,13:55,69510.4609375,69535.40625,69477.796875,69494.296875
2026-06-16,14:00,69493.1015625,69647.546875,69493.1015625,69601.71875
2026-06-16,14:05,69607.71875,69711.1171875,69552.7890625,69649.2734375
2026-06-16,14:10,69654.953125,69737.9609375,69654.953125,69731.859375
2026-06-16,14:15,69714.203125,69714.203125,69660.84375,69693.6484375
2026-06-16,14:20,69697.8515625,69698.25,69646.8671875,69675.640625
2026-06-16,14:25,69674.8828125,69698.1328125,69597.4375,69634.703125
2026-06-16,14:30,69603.90625,69618.0625,69510.421875,69510.421875
2026-06-16,14:35,69503.203125,69526.578125,69457.9375,69483.6484375
2026-06-16,14:40,69478.2109375,69478.2109375,69373.5234375,69414.8203125
2026-06-16,14:45,69417.90625,69517.6171875,69417.90625,69476.3671875
2026-06-16,14:50,69469.1796875,69493.5078125,69358.84375,69377.7734375
2026-06-16,14:55,69384.3125,69416.7109375,69303.6875,69348.0390625
2026-06-16,15:00,69346.296875,69384.671875,69307.5625,69375.0234375
2026-06-16,15:05,69378.671875,69445.1171875,69373.421875,69395.59375
2026-06-16,15:10,69393.671875,69465.3828125,69384.2421875,69463.859375
2026-06-16,15:15,69466.2265625,69487.6875,69405.9921875,69422.09375
2026-06-16,15:20,69422.5234375,69429.640625,69324.0234375,69366.71875
2026-06-16,15:25,69360.6796875,69360.6796875,69360.6796875,69360.6796875
2026-06-16,15:30,69404.5,69404.5,69404.5,69404.5
2026-06-17,09:00,69005.8828125,69333.7734375,68985.6328125,69268.7265625
2026-06-17,09:05,69291.4765625,69331.578125,69113.03125,69331.578125
2026-06-17,09:10,69270.1171875,69360.5625,69255.609375,69338.4375
2026-06-17,09:15,69327.453125,69652.71875,69317.6796875,69539.0
2026-06-17,09:20,69501.15625,69502.1328125,69240.4921875,69329.2421875
2026-06-17,09:25,69342.6015625,69432.75,69280.46875,69391.1875
2026-06-17,09:30,69393.609375,69494.2578125,69311.7578125,69461.2890625
2026-06-17,09:35,69459.6171875,69603.7578125,69408.0078125,69493.5234375
2026-06-17,09:40,69485.9609375,69555.2421875,69386.0,69402.046875
2026-06-17,09:45,69403.1328125,69587.0703125,69281.6875,69587.0703125
2026-06-17,09:50,69567.7265625,69571.9765625,69438.1484375,69571.9765625
2026-06-17,09:55,69557.78125,69638.5703125,69543.0234375,69591.0234375
2026-06-17,10:00,69591.7734375,69636.7890625,69470.9765625,69636.7890625
2026-06-17,10:05,69633.9296875,69727.3671875,69600.703125,69721.890625
2026-06-17,10:10,69727.8515625,69736.3671875,69671.40625,69711.59375
2026-06-17,10:15,69714.25,69728.890625,69590.4765625,69728.890625
2026-06-17,10:20,69727.7578125,69727.7578125,69655.71875,69702.3203125
2026-06-17,10:25,69691.6796875,69794.8828125,69655.96875,69793.8203125
2026-06-17,10:30,69787.3203125,69838.1484375,69722.34375,69838.1484375
2026-06-17,10:35,69837.6015625,69874.171875,69814.7421875,69862.3125
2026-06-17,10:40,69841.8125,69915.359375,69789.90625,69811.7421875
2026-06-17,10:45,69815.5,69878.9296875,69807.859375,69856.3984375
2026-06-17,10:50,69855.1875,69923.859375,69843.046875,69865.0390625
2026-06-17,10:55,69874.390625,69885.421875,69837.9765625,69860.5078125
2026-06-17,11:00,69861.1796875,69861.1796875,69739.4921875,69766.46875
2026-06-17,11:05,69751.3984375,69855.46875,69733.140625,69846.25
2026-06-17,11:10,69848.2421875,69886.7890625,69837.03125,69881.78125
2026-06-17,11:15,69884.5390625,69888.6015625,69816.921875,69861.4375
2026-06-17,11:20,69863.359375,69912.1328125,69841.6484375,69871.828125
2026-06-17,11:25,69872.75,69932.0390625,69842.796875,69932.0390625
2026-06-17,11:30,69919.1875,69926.078125,69919.1875,69926.078125
2026-06-17,12:30,69736.0625,69908.6015625,69716.3984375,69908.6015625
2026-06-17,12:35,69906.4921875,69925.6875,69833.890625,69867.7734375
2026-06-17,12:40,69863.7265625,69984.1328125,69840.109375,69944.3828125
2026-06-17,12:45,69940.7578125,70042.09375,69915.96875,70002.2734375
2026-06-17,12:50,70001.96875,70033.53125,69946.7734375,70033.53125
2026-06-17,12:55,70027.96875,70125.75,70023.8671875,70111.1796875
2026-06-17,13:00,70113.8125,70124.5625,70058.2890625,70059.2734375
2026-06-17,13:05,70061.40625,70115.7578125,70053.2890625,70080.53125
2026-06-17,13:10,70085.7734375,70093.2890625,70002.5234375,70008.046875
2026-06-17,13:15,70004.3203125,70033.53125,69984.140625,70005.890625
2026-06-17,13:20,70003.59375,70003.59375,69877.2421875,69900.09375
2026-06-17,13:25,69886.8671875,69970.65625,69886.8671875,69901.6015625
2026-06-17,13:30,69898.4375,69910.5234375,69749.9375,69758.921875
2026-06-17,13:35,69764.09375,69786.3984375,69685.421875,69751.8515625
2026-06-17,13:40,69757.2578125,69783.34375,69619.65625,69638.4296875
2026-06-17,13:45,69644.171875,69776.46875,69635.78125,69763.40625
2026-06-17,13:50,69763.0625,69819.9921875,69691.0390625,69711.4296875
2026-06-17,13:55,69707.4296875,69837.296875,69696.5703125,69837.0
2026-06-17,14:00,69838.578125,69946.6796875,69838.578125,69918.7734375
2026-06-17,14:05,69912.7734375,69992.4609375,69877.8515625,69950.359375
2026-06-17,14:10,69949.578125,69963.5703125,69918.0234375,69954.6171875
2026-06-17,14:15,69938.5078125,69938.5078125,69863.6796875,69887.171875
2026-06-17,14:20,69887.9765625,69942.7421875,69859.8828125,69927.40625
2026-06-17,14:25,69932.4296875,69968.9609375,69922.421875,69922.421875
2026-06-17,14:30,69919.0703125,69954.7421875,69914.8671875,69942.6171875
2026-06-17,14:35,69941.5078125,70007.5078125,69915.9609375,70005.75
2026-06-17,14:40,70006.703125,70006.703125,69958.796875,69961.65625
2026-06-17,14:45,69966.6015625,70021.71875,69955.78125,70002.75
2026-06-17,14:50,70005.09375,70023.8671875,69931.3125,69931.3125
2026-06-17,14:55,69927.34375,69947.9375,69883.6015625,69942.5625
2026-06-17,15:00,69943.90625,69963.8515625,69910.328125,69962.4921875
2026-06-17,15:05,69961.9765625,70006.1171875,69939.8671875,69979.2421875
2026-06-17,15:10,69979.953125,70022.8984375,69967.0390625,69987.546875
2026-06-17,15:15,69986.7265625,69988.4609375,69922.4296875,69969.703125
2026-06-17,15:20,69971.3828125,70016.4375,69959.3203125,70009.6015625
2026-06-17,15:25,70002.3515625,70002.3515625,70002.3515625,70002.3515625
2026-06-17,15:30,69902.25,69902.25,69902.25,69902.25
2026-06-18,09:00,70163.7109375,70614.859375,70092.9375,70534.546875
2026-06-18,09:05,70547.6171875,70913.578125,70535.1796875,70911.0
2026-06-18,09:10,70919.828125,71152.296875,70919.828125,71129.8125
2026-06-18,09:15,71171.59375,71334.1171875,71171.59375,71270.7734375
2026-06-18,09:20,71262.5625,71395.0703125,71035.859375,71035.859375
2026-06-18,09:25,71031.8828125,71194.9765625,70845.5234375,71194.9765625
2026-06-18,09:30,71199.4296875,71389.296875,71096.7890625,71188.28125
2026-06-18,09:35,71194.90625,71194.90625,71074.3671875,71170.21875
2026-06-18,09:40,71200.6015625,71250.0078125,71069.4375,71130.7265625
2026-06-18,09:45,71131.8984375,71180.3671875,71026.4609375,71026.4609375
2026-06-18,09:50,71023.1796875,71081.8984375,70844.0625,71070.7109375
2026-06-18,09:55,71069.7421875,71088.078125,70844.1875,70952.4375
2026-06-18,10:00,70961.9765625,71080.8671875,70952.28125,70992.8984375
2026-06-18,10:05,70993.5234375,71160.171875,70923.4921875,71148.5
2026-06-18,10:10,71161.546875,71398.578125,71161.546875,71349.8671875
2026-06-18,10:15,71355.046875,71359.03125,71154.21875,71235.859375
2026-06-18,10:20,71241.15625,71375.1015625,71180.7109375,71180.7109375
2026-06-18,10:25,71193.7890625,71270.59375,71120.4375,71124.2578125
2026-06-18,10:30,71127.3203125,71266.828125,71119.2265625,71232.859375
2026-06-18,10:35,71202.140625,71238.84375,71109.6171875,71119.3671875
2026-06-18,10:40,71106.3984375,71290.078125,71076.46875,71264.09375
2026-06-18,10:45,71245.9765625,71245.9765625,71031.0390625,71109.6015625
2026-06-18,10:50,71116.3984375,71134.9296875,71018.6328125,71067.1171875
2026-06-18,10:55,71064.921875,71151.09375,71052.7109375,71125.2890625
2026-06-18,11:00,71122.9765625,71133.9765625,71015.71875,71077.046875
2026-06-18,11:05,71076.96875,71236.1875,71076.96875,71223.328125
2026-06-18,11:10,71210.8125,71216.109375,71059.5078125,71112.90625
2026-06-18,11:15,71118.640625,71195.53125,71094.7421875,71094.7421875
2026-06-18,11:20,71097.2265625,71176.3203125,71081.890625,71154.40625
2026-06-18,11:25,71160.921875,71160.921875,71028.3828125,71050.1171875
2026-06-18,11:30,71042.640625,71052.296875,71042.640625,71052.296875
2026-06-18,12:30,70874.0390625,71027.5078125,70874.0390625,70922.796875
2026-06-18,12:35,70944.6328125,70991.109375,70765.2109375,70949.609375
2026-06-18,12:40,70948.09375,70990.1328125,70861.7890625,70988.953125
2026-06-18,12:45,70988.46875,71084.578125,70976.4375,71082.828125
2026-06-18,12:50,71096.9296875,71181.2109375,71089.828125,71181.2109375
2026-06-18,12:55,71178.3515625,71245.0078125,71160.1484375,71237.7578125
2026-06-18,13:00,71238.9375,71291.078125,71209.796875,71226.109375
2026-06-18,13:05,71223.4296875,71323.9296875,71207.703125,71323.9296875
